sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,alternate_sku,base_color,bottle_size,color,cost,cost_price,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,do_not_discount,ebizmarts_mark_visited,gallery,gift_message_available,has_options,image,image_label,is_qty_decimal,item_no,mah,manufacturer,manufacturer_upc,media_gallery,meta_description,meta_keyword,meta_title,mfr_sugg_price,minimal_price,min_qty_to_sale,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,nicotine_strength,ohm,options_container,page_layout,pos_product_status,prd_id,prd_return,prd_supplier_id,price,qty_increments,required_options,short_description,simple_prd_name,small_image,small_image_label,special_from_date,special_price,special_to_date,status,store_price,style,sync_prd_create,sync_status,sync_update_msg,tank_color,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,verpage_catalog_product,visibility,volume,weight,qty,min_qty,use_config_min_qty,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_super_products_sku,_super_attribute_code,_super_attribute_option,_super_attribute_price_corr
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/a/e/aerotank-turbo.jpg,"Aerotank Turbo kit",3,0,,,,
,,,,"Tanks | Coils/Kanger",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/a/e/aerotank-turbo3.jpg,"Aerotank Turbo quad coils",4,0,,,,
,,,,"Tanks | Coils/Kanger/Tanks",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"Featured ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K-AT-G,,Tanks,simple,,Inventory,base,,Chrome,,,,,China,"2014-11-17 16:44:55",,,,,"<h3>Aerotank Giant Specs and Features</h3>
<ul>
     <li>Newly redesigned Adjustable Airflow Controls</li>
     <li>Glass and Stainless Tanks to choose from</li>
     <li>Glueless Construction- ALL parts are replaceable!</li>
     <li>4.5 mL capacity for all day vaping</li>
</ul>
",,No,,,0,/k/a/kanger-aerotank-giant.png,"Kanger Aerotank Giant front split",0,,,Kanger,,,,,,,,,0.0000,"Use config","Use config","Aerotank Giant","2014-12-01 00:00:00","2014-12-01 00:00:00",,,"Product Info Column",,Enabled,,,,38.9900,0.0000,0,"<p>The Aerotank Giant lives up to it's name.  Featuring redesigned airflow controls, replacement tank, and 4.5 mL e-liquid capacity. </p>

Check the description below for more details.",,/k/a/kanger-aerotank-giant.png,"Kanger Aerotank Giant front split","2000-01-12 06:00:00",0.0000,"2000-01-12 06:00:00",1,38.9900,,,1,,,2,/k/a/kanger-aerotank-giant.png,"Kanger Aerotank Giant front split","2014-12-03 05:07:44",aerotank-giant,aerotank-giant.html,No,4,,1.0000,0.0000,0.0000,1,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,1,0,0,,,,,,,,,,,,,,,,,88,/a/e/aerotank-giant1.jpg,"Aerotank Giant",7,0,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/a/e/aerotank-giant.jpg,"Aerotank Giant Kit",2,0,,,,
,,,,"Tanks | Coils/Kanger",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/k/a/kanger-aerotank-giant.png,"Kanger Aerotank Giant front split",6,0,,,,
,,,,"Tanks | Coils/Kanger/Tanks",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/k/a/kanger-aerotank-giant-apart.png,"Kanger Aerotank Giant front",1,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/k/a/kanger-aerotank-giant-in-box.png,"Kanger Aerotank Giant in box",5,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/k/a/kanger-aerotank-giant-front-with-accessories.png,"Kanger Aerotank Giant front with accessories",3,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/k/a/kanger-aerotank-giant-inside.png,"Kanger Aerotank Giant inside",4,0,,,,
K-C-MT3,,Coils,configurable,,Inventory,base,,,,,,,,"2014-11-17 16:59:32",,,,,"For Evod - Protank 2 - Mini Protank 2 - Unitank ",,No,,,1,/k/a/kanger-mt3s-coils.jpg,Kanger-MT3S,0,,,Kanger,,,,,,,,,,"Use config","Use config","Kanger MT3 / T3S Coils - 5 Pack","2014-12-01 00:00:00","2014-12-01 00:00:00",,,"Product Info Column",,Enabled,,,,6.9900,0.0000,1,"For Evod - Protank 2 - Mini Protank 2 - Unitank ",,/k/a/kanger-mt3s-coils.jpg,Kanger-MT3S,,,,1,6.9900,,,1,,,2,/k/a/kanger-mt3s-coils.jpg,Kanger-MT3S,"2014-12-01 22:15:46",kanger-mt3-t3s-coils-5-pack,kanger-mt3-t3s-coils-5-pack.html,No,4,,,0.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,88,/k/a/kanger-mt3s-coils.jpg,Kanger-MT3S,1,0,K-C-MT3-2.5,ohm,2.5,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Kanger",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Kanger/Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K-C-MT3-2.5,,Coils,simple,,Inventory,base,,,,,,,,"2014-11-17 17:00:06",,,,,"For Evod - Protank 2 - Mini Protank 2 - Unitank ",,No,,,0,,,0,,,Kanger,,,,,,,,,,"Use config","Use config","Kanger MT3 / T3S Coils - 5 Pack 2.5",,,,2.5,"Product Info Column",,Enabled,,,,6.9900,0.0000,0,"For Evod - Protank 2 - Mini Protank 2 - Unitank ",,,,,,,1,6.9900,,,1,,,2,,,"2014-12-01 22:15:46",kanger-mt3-t3s-coils-5-pack-2-5,kanger-mt3-t3s-coils-5-pack-2-5.html,No,1,,1.0000,0.0000,0.0000,1,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Kanger",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Kanger/Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K-C-PT,,Coils,configurable,"Tanks | Coils",Inventory,base,,,,,,,,"2014-11-17 17:06:39",,,,,"Protank Coil 5 pack",,No,,,1,/p/r/protank-coils.jpg,protank-coils,0,,,Kanger,,,,,,,,,,"Use config","Use config","Protank Coil 5 pack",,,,,"Product Info Column",,,,,,6.9900,0.0000,1,"Protank Coil 5 pack",,/p/r/protank-coils.jpg,protank-coils,,,,1,,,,,,,2,/p/r/protank-coils.jpg,protank-coils,"2014-11-17 17:08:28",protank-coil-5-pack,protank-coil-5-pack.html,No,4,,,0.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,88,/p/r/protank-coils.jpg,protank-coils,1,0,K-C-PT-2.2,ohm,2.2,
,,,,"Tanks | Coils/Kanger",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Kanger/Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K-C-PT-2.2,,Coils,simple,,,base,,,,,,,,"2014-11-17 17:07:32",,,,,"Protank Coil 5 pack",,No,,,0,,,0,,,Kanger,,,,,,,,,,"Use config","Use config","Protank Coil 5 pack-2.2",,,,2.2,"Product Info Column",,,,,,6.9900,0.0000,0,"Protank Coil 5 pack",,,,,,,1,,,,,,,2,,,"2014-11-17 17:07:32",protank-coil-5-pack-2-2,protank-coil-5-pack-2-2.html,No,1,,1.0000,0.0000,0.0000,1,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
K-C-PEU,,Coils,configurable,,Inventory,base,,,,,,,China,"2014-11-17 17:12:43",,,,,"Protank | Evod | Unitank Replacement Coils - 5 Pack",,No,,,1,/p/r/protank-evod-unitank-coils.jpg,"protank-evod-unitank-replacement coils",0,,,Kanger,,,,,,,,,,"Use config","Use config","Protank | Evod | Unitank Replacement Coils - 5 Pack","2014-12-01 00:00:00","2014-12-01 00:00:00",,,"Product Info Column",,Enabled,,,,5.9900,0.0000,1,"Protank | Evod | Unitank Replacement Coils - 5 Pack",,/p/r/protank-evod-unitank-coils.jpg,"protank-evod-unitank-replacement coils",,,,1,5.9900,,,1,,,2,/p/r/protank-evod-unitank-coils.jpg,"protank-evod-unitank-replacement coils","2014-12-01 22:15:45",protank-evod-unitank-replacement-coils-5-pack,protank-evod-unitank-replacement-coils-5-pack.html,No,4,,,0.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,88,/p/r/protank-evod-unitank-coils.jpg,"protank-evod-unitank-replacement coils",1,0,K-C-PEU-1.8,ohm,1.8,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K-C-PEU-2.5,ohm,2.5,
,,,,"Tanks | Coils/Kanger",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Kanger/Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K-C-PEU-1.8,,Coils,simple,,Inventory,base,,,,,,,,"2014-11-17 17:13:03",,,,,"Protank | Evod | Unitank Replacement Coils - 5 Pack",,No,,,0,,,0,,,Kanger,,,,,,,,,,"Use config","Use config","Protank | Evod | Unitank Replacement Coils - 5 Pack 1.8",,,,1.8,"Product Info Column",,Enabled,,,,5.9900,0.0000,0,"Protank | Evod | Unitank Replacement Coils - 5 Pack",,,,,,,1,5.9900,,,1,,,2,,,"2014-12-01 22:15:45",protank-evod-unitank-replacement-coils-5-pack-1-8,protank-evod-unitank-replacement-coils-5-pack-1-8.html,No,1,,1.0000,0.0000,0.0000,1,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Kanger",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Kanger/Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K-C-PEU-2.5,,Coils,simple,,Inventory,base,,,,,,,,"2014-11-17 17:13:11",,,,,"Protank | Evod | Unitank Replacement Coils - 5 Pack",,No,,,0,,,0,,,Kanger,,,,,,,,,,"Use config","Use config","Protank | Evod | Unitank Replacement Coils - 5 Pack 2.5",,,,2.5,"Product Info Column",,Enabled,,,,5.9900,0.0000,0,"Protank | Evod | Unitank Replacement Coils - 5 Pack",,,,,,,1,5.9900,,,1,,,2,,,"2014-12-01 22:15:45",protank-evod-unitank-replacement-coils-5-pack-2-5,protank-evod-unitank-replacement-coils-5-pack-2-5.html,No,1,,1.0000,0.0000,0.0000,1,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Kanger",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Kanger/Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K-AT-M,,Tanks,simple,,Inventory,base,,Chrome,,,,,China,"2014-11-17 17:18:31",,,,,"<h3>Aerotank Mini Specs and Features</h3>
<ul>
     <li>Improved Airflow Controls- All new design</li>
     <li>Glue Free Construction- All parts are replaceable!</li>
     <li>Comes with a stainless steel tank and a pyrex tank! Great for people who break tanks!</li>
     <li>1.5 mL capacity</li>
     <li>eGo threading</li>
</ul>
<h3>In the Box</h3>
<ul>
     <li>Kanger Aerotank Mini- Pyrex tank, top and bottom caps, 510 base, and Airflow control.</li>
     <li>Drip Tip</li>
     <li>Stainless Steel Replacement Tank</li>
     <li>2 Replacement Coils</li>",,No,,,0,/a/e/aerotank-mini.jpg,aerotank-mini,0,,,Kanger,,,,,,,,,0.0000,"Use config","Use config","Aerotank Mini","2014-12-01 00:00:00","2014-12-01 00:00:00",,,"Product Info Column",,Enabled,,,,23.9500,0.0000,0,"<p>Kanger's Aerotank Mini has the same great features as the Aerotank, but a compact size and a few upgrades thrown in!</p>

Check out the product description below for more details.",,/a/e/aerotank-mini.jpg,aerotank-mini,"2000-01-12 06:00:00",0.0000,"2000-01-12 06:00:00",1,23.9500,,,1,,,2,/a/e/aerotank-mini.jpg,aerotank-mini,"2014-12-03 05:19:46",aerotank-mini,aerotank-mini.html,No,4,,1.0000,0.0000,0.0000,1,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,1,0,0,,,,,,,,,,,,,,,,,88,/a/e/aerotank-mini.jpg,aerotank-mini,1,0,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Kanger",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Kanger/Tanks",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K-GT-Mega,,Tanks,simple,,Inventory,base,,Chrome,,,,,China,"2014-11-17 17:22:13",,,,,"<h3>Genitank Mega Specs and Features</h3>
<ul>
     <li>Improved Airflow Controls</li>
     <li>Glue free construction. All parts are replaceable!</li>
     <li>Glass Tank is replaceable</li>
     <li>3.8 mL e-liquid capacity</li>
     <li>510 Threading with no need to an adapter</li>
</ul>
<h3>In the Box</h3>
<ul>
     <li> Genitank Mega - Glass tank, top and bottom caps, 510 base, and airflow control.</li>
     <li>Drip Tip</li>
     <li>eGo Cone</li>
     <li>2 Dual Coil Atomizer heads</li>
</ul>",,No,,,0,/g/e/genitank-mega.jpg,kanger-genitank-mega,0,,,Kanger,,,,,,,,,0.0000,"Use config","Use config","Genitank Mega","2014-12-01 00:00:00","2014-12-01 00:00:00",,,"Product Info Column",,Enabled,,,,22.9900,0.0000,0,"<p>Kanger's Genitank Mega is packed with great features. Based on the original Aerotank, Kanger redesigned the airflow controls, and upgraded the e-liquid capacity. </p>

Check out the product description below for a detailed look at the Genitank Mega!",,/g/e/genitank-mega.jpg,kanger-genitank-mega,"2000-01-12 00:00:00",0.0000,"2000-01-12 00:00:00",1,22.9900,,,1,,,2,/g/e/genitank-mega.jpg,kanger-genitank-mega,"2014-12-03 05:07:43",genitank-mega,genitank-mega.html,No,4,,1.0000,2.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,88,/g/e/genitank-mega.jpg,kanger-genitank-mega,1,0,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Kanger",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Kanger/Tanks",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WR-OF,,E-Liquid,configurable,E-Liquids,Inventory,base,,,"15 ml",,,,,"2014-11-17 17:44:15",,,,,"Whiskey Rebellion - Old Fashioned",,No,,,1,/w/h/whiskey-rebellion-old-fashioned_1.jpg,whiskey-rebellion,0,,,"Whiskey Rebellion",,,,,,,,,,"Use config","Use config","Whiskey Rebellion - Old Fashioned",,,,,"Product Info Column",,,,,,12.9900,0.0000,1,"Whiskey Rebellion - Old Fashioned",,/w/h/whiskey-rebellion-old-fashioned_1.jpg,whiskey-rebellion,,,,2,,,,,,,2,/w/h/whiskey-rebellion-old-fashioned_1.jpg,whiskey-rebellion,"2014-11-17 17:47:03",whiskey-rebellion-old-fashioned,whiskey-rebellion-old-fashioned.html,No,4,,,0.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,88,/w/h/whiskey-rebellion-old-fashioned_1.jpg,whiskey-rebellion,1,0,WR-OF-0mg,nicotine_strength,0mg,
,,,,"E-Liquids/Whiskey Rebellion",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WR-OF-6mg,nicotine_strength,6mg,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WR-OF-12mg,nicotine_strength,12mg,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WR-OF-18mg,nicotine_strength,18mg,
WR-OF-0mg,,E-Liquid,simple,,,base,,,"15 ml",,,,,"2014-11-17 17:44:49",,,,,"Whiskey Rebellion - Old Fashioned",,No,,,0,,,0,,,"Mountain Oak Vapors",,,,,,,,,,"Use config","Use config","Whiskey Rebellion - Old Fashioned-0mg",,,0mg,,"Product Info Column",,,,,,12.9900,0.0000,0,"Whiskey Rebellion - Old Fashioned",,,,,,,2,,,,,,,2,,,"2014-11-17 17:44:49",whiskey-rebellion-old-fashioned-0mg,whiskey-rebellion-old-fashioned-0mg.html,No,1,,1.0000,0.0000,0.0000,1,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
WR-OF-6mg,,E-Liquid,simple,,,base,,,"15 ml",,,,,"2014-11-17 17:45:00",,,,,"Whiskey Rebellion - Old Fashioned",,No,,,0,,,0,,,"Mountain Oak Vapors",,,,,,,,,,"Use config","Use config","Whiskey Rebellion - Old Fashioned-6mg",,,6mg,,"Product Info Column",,,,,,12.9900,0.0000,0,"Whiskey Rebellion - Old Fashioned",,,,,,,2,,,,,,,2,,,"2014-11-17 17:45:00",whiskey-rebellion-old-fashioned-6mg,whiskey-rebellion-old-fashioned-6mg.html,No,1,,1.0000,0.0000,0.0000,1,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
WR-OF-12mg,,E-Liquid,simple,,,base,,,"15 ml",,,,,"2014-11-17 17:45:05",,,,,"Whiskey Rebellion - Old Fashioned",,No,,,0,,,0,,,"Mountain Oak Vapors",,,,,,,,,,"Use config","Use config","Whiskey Rebellion - Old Fashioned-12mg",,,12mg,,"Product Info Column",,,,,,12.9900,0.0000,0,"Whiskey Rebellion - Old Fashioned",,,,,,,2,,,,,,,2,,,"2014-11-17 17:45:05",whiskey-rebellion-old-fashioned-12mg,whiskey-rebellion-old-fashioned-12mg.html,No,1,,1.0000,0.0000,0.0000,1,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
WR-OF-18mg,,E-Liquid,simple,,,base,,,"15 ml",,,,,"2014-11-17 17:45:11",,,,,"Whiskey Rebellion - Old Fashioned",,No,,,0,,,0,,,"Mountain Oak Vapors",,,,,,,,,,"Use config","Use config","Whiskey Rebellion - Old Fashioned-18mg",,,18mg,,"Product Info Column",,,,,,12.9900,0.0000,0,"Whiskey Rebellion - Old Fashioned",,,,,,,2,,,,,,,2,,,"2014-11-17 17:45:11",whiskey-rebellion-old-fashioned-18mg,whiskey-rebellion-old-fashioned-18mg.html,No,1,,1.0000,0.0000,0.0000,1,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
WR-1794,,E-Liquid,configurable,E-Liquids,Inventory,base,,,"15 ml",,,,,"2014-11-17 17:49:18",,,,,"Whiskey Rebellion - 1794",,No,,,1,/w/h/whiskey-rebellion-1794.jpg,whiskey-rebellion-1794,0,,,"Whiskey Rebellion",,,,,,,,,,"Use config","Use config","Whiskey Rebellion - 1794",,,,,"Product Info Column",,,,,,12.9900,0.0000,1,"Whiskey Rebellion - 1794",,/w/h/whiskey-rebellion-1794.jpg,whiskey-rebellion-1794,,,,2,,,,,,,2,/w/h/whiskey-rebellion-1794.jpg,whiskey-rebellion-1794,"2014-11-17 17:51:15",whiskey-rebellion-1794,whiskey-rebellion-1794.html,No,4,,,0.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,88,/w/h/whiskey-rebellion-1794.jpg,whiskey-rebellion-1794,2,0,WR-1794-0mg,nicotine_strength,0mg,
,,,,"E-Liquids/Whiskey Rebellion",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WR-1794-6mg,nicotine_strength,6mg,
